median_income,median_house_value,ocean_proximity
4.3214,342700.0,NEAR OCEAN
5.0457,395100.0,NEAR OCEAN
7.7932,469900.0,NEAR OCEAN
6.0255,409300.0,NEAR OCEAN
9.8892,500001.0,NEAR OCEAN
15.0001,500001.0,NEAR OCEAN
15.0001,500001.0,NEAR OCEAN
10.8758,500001.0,NEAR OCEAN
15.0001,500001.0,NEAR OCEAN
5.1032,464600.0,NEAR OCEAN
8.2436,500001.0,NEAR OCEAN
9.3198,500001.0,NEAR OCEAN
8.9955,500001.0,NEAR OCEAN
7.3681,500001.0,NEAR OCEAN
4.6908,500001.0,NEAR OCEAN
5.2421,444500.0,NEAR OCEAN
6.6136,472800.0,NEAR OCEAN
5.2391,500001.0,NEAR OCEAN
8.6963,500001.0,NEAR OCEAN
5.7211,500001.0,NEAR OCEAN
7.4542,500001.0,NEAR OCEAN
8.4375,500001.0,NEAR OCEAN
9.7796,500001.0,NEAR OCEAN
11.9666,500001.0,NEAR OCEAN
8.2782,500001.0,NEAR OCEAN
10.0481,500001.0,NEAR OCEAN
11.3176,500001.0,NEAR OCEAN
8.2883,500001.0,NEAR OCEAN
5.1831,350000.0,NEAR OCEAN
8.7382,500001.0,NEAR OCEAN
15.0001,500001.0,NEAR OCEAN
10.2811,500001.0,NEAR OCEAN
6.3824,500001.0,NEAR OCEAN
7.652,500001.0,NEAR OCEAN
15.0001,500001.0,NEAR OCEAN
10.6514,500001.0,NEAR OCEAN
7.8633,500001.0,NEAR OCEAN
10.6868,500001.0,NEAR OCEAN
5.6286,411300.0,NEAR OCEAN
4.875,334600.0,NEAR OCEAN
3.1937,319200.0,NEAR OCEAN
4.7578,318500.0,NEAR OCEAN
6.7606,364300.0,NEAR OCEAN
5.9919,345100.0,NEAR OCEAN
6.1896,331100.0,NEAR OCEAN
6.3256,368000.0,NEAR OCEAN
7.2929,355800.0,NEAR OCEAN
8.2364,371800.0,NEAR OCEAN
4.5625,500000.0,NEAR OCEAN
4.8405,354300.0,NEAR OCEAN
7.439,500001.0,NEAR OCEAN
7.7773,456300.0,NEAR OCEAN
6.2263,500001.0,NEAR OCEAN
5.3951,277700.0,NEAR OCEAN
5.1002,319400.0,NEAR OCEAN
3.3047,286100.0,NEAR OCEAN
2.4717,295300.0,NEAR OCEAN
4.2109,450000.0,NEAR OCEAN
5.8635,348700.0,NEAR OCEAN
4.1375,395000.0,NEAR OCEAN
1.8432,327300.0,NEAR OCEAN
2.4701,290900.0,NEAR OCEAN
5.5073,263800.0,NEAR OCEAN
7.9248,500001.0,NEAR OCEAN
6.4744,500001.0,NEAR OCEAN
3.1364,357500.0,NEAR OCEAN
4.5278,340400.0,NEAR OCEAN
3.4047,294500.0,NEAR OCEAN
4.8021,351100.0,NEAR OCEAN
2.8,353000.0,NEAR OCEAN
2.2069,226500.0,NEAR OCEAN
3.5905,264700.0,NEAR OCEAN
2.6019,250000.0,NEAR OCEAN
2.6983,260100.0,NEAR OCEAN
4.0125,261000.0,NEAR OCEAN
2.6538,231800.0,NEAR OCEAN
4.375,335200.0,NEAR OCEAN
4.1842,364000.0,NEAR OCEAN
4.7411,336400.0,NEAR OCEAN
4.2283,326800.0,NEAR OCEAN
3.0938,312500.0,NEAR OCEAN
4.3214,341800.0,NEAR OCEAN
4.0451,395100.0,NEAR OCEAN
3.6823,255000.0,NEAR OCEAN
2.6607,226500.0,NEAR OCEAN
2.8042,236100.0,NEAR OCEAN
2.25,281300.0,NEAR OCEAN
3.3776,283200.0,NEAR OCEAN
5.0434,340400.0,NEAR OCEAN
6.8927,500001.0,NEAR OCEAN
2.303,261000.0,NEAR OCEAN
5.3279,413900.0,NEAR OCEAN
5.4127,392800.0,NEAR OCEAN
4.9044,335300.0,NEAR OCEAN
5.5959,346200.0,NEAR OCEAN
4.4375,350000.0,NEAR OCEAN
3.2895,335000.0,NEAR OCEAN
5.0,329400.0,NEAR OCEAN
5.345,322600.0,NEAR OCEAN
5.2039,301300.0,NEAR OCEAN
2.0625,314300.0,NEAR OCEAN
2.6397,250000.0,NEAR OCEAN
3.233,346000.0,NEAR OCEAN
3.2125,251000.0,NEAR OCEAN
2.7864,300000.0,NEAR OCEAN
11.7794,500001.0,NEAR OCEAN
3.9224,230600.0,NEAR OCEAN
3.1912,226400.0,NEAR OCEAN
4.4519,227900.0,NEAR OCEAN
3.8582,215200.0,NEAR OCEAN
5.5221,394900.0,NEAR OCEAN
5.5106,290900.0,NEAR OCEAN
2.9479,243100.0,NEAR OCEAN
3.0185,500001.0,NEAR OCEAN
2.5743,309800.0,NEAR OCEAN
4.2026,259800.0,NEAR OCEAN
6.6054,500001.0,NEAR OCEAN
5.3154,289400.0,NEAR OCEAN
4.2222,375000.0,NEAR OCEAN
4.6554,272300.0,NEAR OCEAN
5.5194,367000.0,NEAR OCEAN
6.2094,440000.0,NEAR OCEAN
2.8906,84400.0,NEAR OCEAN
5.1909,390200.0,NEAR OCEAN
3.9375,292900.0,NEAR OCEAN
2.2791,114800.0,NEAR OCEAN
2.5809,83200.0,NEAR OCEAN
2.1776,89100.0,NEAR OCEAN
2.4318,86100.0,NEAR OCEAN
2.1094,73800.0,NEAR OCEAN
2.7377,28300.0,NEAR OCEAN
4.3162,136400.0,NEAR OCEAN
2.0161,118800.0,NEAR OCEAN
1.6488,117500.0,NEAR OCEAN
1.9444,129400.0,NEAR OCEAN
3.071,120400.0,NEAR OCEAN
2.4583,128100.0,NEAR OCEAN
0.8106,83300.0,NEAR OCEAN
4.6023,163400.0,NEAR OCEAN
3.8512,134600.0,NEAR OCEAN
3.0352,135400.0,NEAR OCEAN
2.0865,111500.0,NEAR OCEAN
2.0819,103300.0,NEAR OCEAN
2.5966,109300.0,NEAR OCEAN
2.3333,130200.0,NEAR OCEAN
4.2875,150700.0,NEAR OCEAN
3.3203,134700.0,NEAR OCEAN
1.975,134000.0,NEAR OCEAN
1.9257,135300.0,NEAR OCEAN
3.1442,131600.0,NEAR OCEAN
2.0,87500.0,NEAR OCEAN
2.9271,146600.0,NEAR OCEAN
2.3804,148000.0,NEAR OCEAN
3.4063,138000.0,NEAR OCEAN
3.2167,112500.0,NEAR OCEAN
3.7778,150000.0,NEAR OCEAN
4.5486,172400.0,NEAR OCEAN
4.5417,142400.0,NEAR OCEAN
4.7875,198300.0,NEAR OCEAN
3.0081,135200.0,NEAR OCEAN
4.9237,166600.0,NEAR OCEAN
2.5667,239300.0,NEAR OCEAN
4.1563,172600.0,NEAR OCEAN
4.4628,134400.0,NEAR OCEAN
4.9286,180100.0,NEAR OCEAN
3.7917,142200.0,NEAR OCEAN
5.3765,223100.0,NEAR OCEAN
6.4678,249300.0,NEAR OCEAN
4.9292,207200.0,NEAR OCEAN
4.4595,152700.0,NEAR OCEAN
5.6177,183800.0,NEAR OCEAN
4.7946,290600.0,NEAR OCEAN
3.87,125800.0,NEAR OCEAN
3.6023,128300.0,NEAR OCEAN
6.2685,307400.0,NEAR OCEAN
1.179,225000.0,NEAR OCEAN
2.2647,216700.0,NEAR OCEAN
2.1652,37500.0,NEAR OCEAN
3.3026,229500.0,NEAR OCEAN
4.4777,282500.0,NEAR OCEAN
3.75,223100.0,NEAR OCEAN
3.6304,312200.0,NEAR OCEAN
6.0992,268800.0,NEAR OCEAN
5.4197,280900.0,NEAR OCEAN
4.2404,274300.0,NEAR OCEAN
6.3654,331200.0,NEAR OCEAN
6.0256,276800.0,NEAR OCEAN
7.4734,432200.0,NEAR OCEAN
7.1687,384400.0,NEAR OCEAN
6.2987,348200.0,NEAR OCEAN
5.5954,261400.0,NEAR OCEAN
5.5184,268300.0,NEAR OCEAN
5.0767,271200.0,NEAR OCEAN
6.0321,402600.0,NEAR OCEAN
3.8056,425000.0,NEAR OCEAN
1.5071,316700.0,NEAR OCEAN
1.24,325000.0,NEAR OCEAN
2.1471,187500.0,NEAR OCEAN
6.5173,334000.0,NEAR OCEAN
4.6806,288900.0,NEAR OCEAN
6.7247,333800.0,NEAR OCEAN
3.0875,198400.0,NEAR OCEAN
4.875,295400.0,NEAR OCEAN
3.2115,206300.0,NEAR OCEAN
3.0773,112500.0,NEAR OCEAN
3.6034,150000.0,NEAR OCEAN
2.7689,228200.0,NEAR OCEAN
2.1389,260000.0,NEAR OCEAN
2.1417,205000.0,NEAR OCEAN
5.1271,342500.0,NEAR OCEAN
9.7821,500001.0,NEAR OCEAN
9.6885,500001.0,NEAR OCEAN
5.0294,280200.0,NEAR OCEAN
4.6957,271500.0,NEAR OCEAN
5.6604,276400.0,NEAR OCEAN
4.1797,271800.0,NEAR OCEAN
4.835,353400.0,NEAR OCEAN
5.1615,276200.0,NEAR OCEAN
11.0492,500001.0,NEAR OCEAN
4.0972,387500.0,NEAR OCEAN
10.7237,500001.0,NEAR OCEAN
2.625,137500.0,NEAR OCEAN
6.4469,271400.0,NEAR OCEAN
4.9808,263100.0,NEAR OCEAN
5.8123,281500.0,NEAR OCEAN
4.3409,256300.0,NEAR OCEAN
3.5562,239200.0,NEAR OCEAN
3.6902,233000.0,NEAR OCEAN
4.0417,265300.0,NEAR OCEAN
2.7875,245000.0,NEAR OCEAN
2.1734,187500.0,NEAR OCEAN
3.2368,212500.0,NEAR OCEAN
5.6188,404700.0,NEAR OCEAN
6.7974,367600.0,NEAR OCEAN
5.3972,362300.0,NEAR OCEAN
2.4732,131300.0,NEAR OCEAN
3.6797,263800.0,NEAR OCEAN
4.2542,294100.0,NEAR OCEAN
4.2254,320900.0,NEAR OCEAN
2.9286,258300.0,NEAR OCEAN
5.1806,266400.0,NEAR OCEAN
3.8259,253100.0,NEAR OCEAN
5.2128,238600.0,NEAR OCEAN
3.2437,223900.0,NEAR OCEAN
2.1553,255400.0,NEAR OCEAN
2.5954,229400.0,NEAR OCEAN
2.7125,217500.0,NEAR OCEAN
1.9063,166700.0,NEAR OCEAN
1.9286,195300.0,NEAR OCEAN
2.5417,260900.0,NEAR OCEAN
2.9444,232800.0,NEAR OCEAN
2.5368,240000.0,NEAR OCEAN
4.3,275000.0,NEAR OCEAN
2.589,242400.0,NEAR OCEAN
3.1205,240500.0,NEAR OCEAN
3.1932,400000.0,NEAR OCEAN
2.0547,326700.0,NEAR OCEAN
2.1964,234400.0,NEAR OCEAN
3.2404,225000.0,NEAR OCEAN
1.6923,262500.0,NEAR OCEAN
4.4659,237500.0,NEAR OCEAN
2.5067,232600.0,NEAR OCEAN
1.1552,250000.0,NEAR OCEAN
1.6642,281300.0,NEAR OCEAN
2.0172,112500.0,NEAR OCEAN
3.5938,243500.0,NEAR OCEAN
2.425,216100.0,NEAR OCEAN
4.1964,202000.0,NEAR OCEAN
2.1667,196400.0,NEAR OCEAN
2.5865,206400.0,NEAR OCEAN
3.52,284200.0,NEAR OCEAN
4.4567,263800.0,NEAR OCEAN
3.1312,388500.0,NEAR OCEAN
4.2045,226500.0,NEAR OCEAN
4.5,258300.0,NEAR OCEAN
3.8269,276000.0,NEAR OCEAN
3.9667,265800.0,NEAR OCEAN
2.9712,116600.0,NEAR OCEAN
2.5556,177500.0,NEAR OCEAN
5.2101,334000.0,NEAR OCEAN
5.1412,315800.0,NEAR OCEAN
4.7188,350000.0,NEAR OCEAN
4.9792,240000.0,NEAR OCEAN
3.9408,222600.0,NEAR OCEAN
3.6474,231600.0,NEAR OCEAN
4.125,239600.0,NEAR OCEAN
4.3429,214300.0,NEAR OCEAN
4.425,204800.0,NEAR OCEAN
5.0165,202300.0,NEAR OCEAN
2.7933,206900.0,NEAR OCEAN
5.5785,284100.0,NEAR OCEAN
5.1664,185100.0,NEAR OCEAN
7.1831,273300.0,NEAR OCEAN
7.1366,273900.0,NEAR OCEAN
5.208,206800.0,NEAR OCEAN
4.4597,204100.0,NEAR OCEAN
3.9423,180300.0,NEAR OCEAN
4.0781,154500.0,NEAR OCEAN
5.2417,196400.0,NEAR OCEAN
4.5972,146300.0,NEAR OCEAN
6.0809,270000.0,NEAR OCEAN
4.1679,201300.0,NEAR OCEAN
3.8625,232300.0,NEAR OCEAN
4.1161,220900.0,NEAR OCEAN
4.5096,203700.0,NEAR OCEAN
3.8854,312300.0,NEAR OCEAN
5.6233,322000.0,NEAR OCEAN
10.0968,500001.0,NEAR OCEAN
5.2078,440500.0,NEAR OCEAN
4.8,261500.0,NEAR OCEAN
4.8611,240000.0,NEAR OCEAN
3.9728,190900.0,NEAR OCEAN
5.1121,308100.0,NEAR OCEAN
5.5919,373400.0,NEAR OCEAN
4.625,386400.0,NEAR OCEAN
6.3258,390000.0,NEAR OCEAN
5.2486,353000.0,NEAR OCEAN
6.0621,304400.0,NEAR OCEAN
5.9039,355300.0,NEAR OCEAN
4.5682,371600.0,NEAR OCEAN
3.5943,262400.0,NEAR OCEAN
4.8269,272900.0,NEAR OCEAN
3.075,215800.0,NEAR OCEAN
3.6364,207000.0,NEAR OCEAN
4.6484,234600.0,NEAR OCEAN
3.1914,215600.0,NEAR OCEAN
3.7273,251900.0,NEAR OCEAN
3.1167,258300.0,NEAR OCEAN
2.1771,213200.0,NEAR OCEAN
2.8941,256700.0,NEAR OCEAN
4.7321,422400.0,NEAR OCEAN
2.625,377300.0,NEAR OCEAN
4.7468,294400.0,NEAR OCEAN
2.8036,228500.0,NEAR OCEAN
2.561,234600.0,NEAR OCEAN
3.6619,245100.0,NEAR OCEAN
2.6757,229200.0,NEAR OCEAN
3.7083,252400.0,NEAR OCEAN
2.7587,228600.0,NEAR OCEAN
3.0777,263800.0,NEAR OCEAN
4.2006,290700.0,NEAR OCEAN
3.0905,264300.0,NEAR OCEAN
3.1546,261200.0,NEAR OCEAN
2.5172,330800.0,NEAR OCEAN
4.7325,283500.0,NEAR OCEAN
4.1587,315200.0,NEAR OCEAN
3.3447,305200.0,NEAR OCEAN
2.7375,238000.0,NEAR OCEAN
4.2898,221700.0,NEAR OCEAN
4.8693,322300.0,NEAR OCEAN
2.6875,233300.0,NEAR OCEAN
4.8953,289500.0,NEAR OCEAN
3.5112,231900.0,NEAR OCEAN
3.6597,252300.0,NEAR OCEAN
5.8325,308800.0,NEAR OCEAN
4.4485,295200.0,NEAR OCEAN
6.0281,321100.0,NEAR OCEAN
5.3276,335500.0,NEAR OCEAN
4.9219,368400.0,NEAR OCEAN
4.9517,307900.0,NEAR OCEAN
5.368,352000.0,NEAR OCEAN
3.1563,300000.0,NEAR OCEAN
2.1719,420000.0,NEAR OCEAN
2.6161,132500.0,NEAR OCEAN
2.0556,120000.0,NEAR OCEAN
1.3712,118300.0,NEAR OCEAN
2.6726,153100.0,NEAR OCEAN
3.3125,295400.0,NEAR OCEAN
2.7171,131300.0,NEAR OCEAN
3.3536,157500.0,NEAR OCEAN
3.9167,232600.0,NEAR OCEAN
2.3611,112500.0,NEAR OCEAN
3.8589,268800.0,NEAR OCEAN
5.6445,364800.0,NEAR OCEAN
4.1319,245000.0,NEAR OCEAN
2.4375,225000.0,NEAR OCEAN
2.5441,161200.0,NEAR OCEAN
2.4659,231300.0,NEAR OCEAN
12.632,500001.0,NEAR OCEAN
3.2279,243100.0,NEAR OCEAN
4.8105,313000.0,NEAR OCEAN
3.5822,219900.0,NEAR OCEAN
4.2656,241400.0,NEAR OCEAN
4.69,199300.0,NEAR OCEAN
3.2917,225000.0,NEAR OCEAN
5.2953,279400.0,NEAR OCEAN
5.2681,500001.0,NEAR OCEAN
2.98,259200.0,NEAR OCEAN
4.8583,224200.0,NEAR OCEAN
5.6885,268200.0,NEAR OCEAN
6.311,283200.0,NEAR OCEAN
2.9821,175700.0,NEAR OCEAN
4.8472,500001.0,NEAR OCEAN
2.475,225000.0,NEAR OCEAN
4.0,219200.0,NEAR OCEAN
4.763,232700.0,NEAR OCEAN
5.9181,221100.0,NEAR OCEAN
2.25,75000.0,NEAR OCEAN
5.215,279500.0,NEAR OCEAN
6.0661,234800.0,NEAR OCEAN
4.0905,236500.0,NEAR OCEAN
6.1885,267300.0,NEAR OCEAN
3.2158,223600.0,NEAR OCEAN
2.375,55000.0,NEAR OCEAN
4.2448,157300.0,NEAR OCEAN
3.4018,145200.0,NEAR OCEAN
3.445,203400.0,NEAR OCEAN
3.3452,217600.0,NEAR OCEAN
4.1845,199500.0,NEAR OCEAN
5.1752,218000.0,NEAR OCEAN
5.5275,228900.0,NEAR OCEAN
4.1667,214600.0,NEAR OCEAN
4.9079,234100.0,NEAR OCEAN
5.4087,223200.0,NEAR OCEAN
3.8162,235000.0,NEAR OCEAN
3.8889,187500.0,NEAR OCEAN
3.4006,219400.0,NEAR OCEAN
5.0679,234300.0,NEAR OCEAN
4.2381,229300.0,NEAR OCEAN
6.729,409300.0,NEAR OCEAN
5.7601,281100.0,NEAR OCEAN
6.9483,404300.0,NEAR OCEAN
5.5048,303600.0,NEAR OCEAN
5.533,299700.0,NEAR OCEAN
4.7333,257500.0,NEAR OCEAN
3.5819,231900.0,NEAR OCEAN
3.0799,254100.0,NEAR OCEAN
4.8824,396400.0,NEAR OCEAN
5.2261,303200.0,NEAR OCEAN
4.4038,229100.0,NEAR OCEAN
4.8977,358200.0,NEAR OCEAN
4.125,349000.0,NEAR OCEAN
5.3254,385200.0,NEAR OCEAN
3.5294,323900.0,NEAR OCEAN
3.5385,186800.0,NEAR OCEAN
2.6333,170800.0,NEAR OCEAN
2.3669,165300.0,NEAR OCEAN
1.9286,160500.0,NEAR OCEAN
3.9063,192700.0,NEAR OCEAN
2.3147,192500.0,NEAR OCEAN
1.6007,187500.0,NEAR OCEAN
3.6007,395500.0,NEAR OCEAN
4.1898,359100.0,NEAR OCEAN
2.9018,275000.0,NEAR OCEAN
6.194,500001.0,NEAR OCEAN
4.09,203800.0,NEAR OCEAN
3.1757,206300.0,NEAR OCEAN
2.375,198400.0,NEAR OCEAN
3.5893,206600.0,NEAR OCEAN
4.6667,384600.0,NEAR OCEAN
3.0089,166700.0,NEAR OCEAN
3.5,221200.0,NEAR OCEAN
3.2792,220500.0,NEAR OCEAN
3.8125,244500.0,NEAR OCEAN
2.67,214900.0,NEAR OCEAN
4.7727,219000.0,NEAR OCEAN
3.7337,209000.0,NEAR OCEAN
3.6413,212700.0,NEAR OCEAN
4.0069,214300.0,NEAR OCEAN
8.0,275000.0,NEAR OCEAN
5.6756,301800.0,NEAR OCEAN
3.2847,112500.0,NEAR OCEAN
3.375,218800.0,NEAR OCEAN
3.125,219900.0,NEAR OCEAN
4.5,234300.0,NEAR OCEAN
3.9063,198700.0,NEAR OCEAN
4.1949,197100.0,NEAR OCEAN
3.1103,143500.0,NEAR OCEAN
1.9704,160300.0,NEAR OCEAN
3.015,149300.0,NEAR OCEAN
2.3077,106900.0,NEAR OCEAN
3.8625,234700.0,NEAR OCEAN
4.3897,257600.0,NEAR OCEAN
4.2227,235400.0,NEAR OCEAN
2.9185,224500.0,NEAR OCEAN
2.1542,253900.0,NEAR OCEAN
3.8239,208200.0,NEAR OCEAN
3.087,213900.0,NEAR OCEAN
3.3409,220500.0,NEAR OCEAN
1.6953,167400.0,NEAR OCEAN
2.6964,170800.0,NEAR OCEAN
1.5625,87500.0,NEAR OCEAN
4.3693,423300.0,NEAR OCEAN
6.4522,500001.0,NEAR OCEAN
3.6875,500001.0,NEAR OCEAN
3.748,380400.0,NEAR OCEAN
4.7443,229500.0,NEAR OCEAN
5.035,242900.0,NEAR OCEAN
4.4292,231200.0,NEAR OCEAN
5.0016,218500.0,NEAR OCEAN
4.2212,185400.0,NEAR OCEAN
3.2212,180500.0,NEAR OCEAN
4.6186,181100.0,NEAR OCEAN
2.8561,179100.0,NEAR OCEAN
3.2196,175800.0,NEAR OCEAN
2.9118,172400.0,NEAR OCEAN
4.2137,185600.0,NEAR OCEAN
3.5867,182100.0,NEAR OCEAN
2.6667,164900.0,NEAR OCEAN
4.0074,188000.0,NEAR OCEAN
3.6597,195100.0,NEAR OCEAN
3.2314,186800.0,NEAR OCEAN
4.2583,187300.0,NEAR OCEAN
3.9331,187600.0,NEAR OCEAN
3.6546,186200.0,NEAR OCEAN
4.4567,191100.0,NEAR OCEAN
3.9722,189000.0,NEAR OCEAN
4.4187,183400.0,NEAR OCEAN
2.725,450000.0,NEAR OCEAN
2.9832,165600.0,NEAR OCEAN
3.9718,215200.0,NEAR OCEAN
3.1989,185400.0,NEAR OCEAN
1.4773,160800.0,NEAR OCEAN
4.3427,305800.0,NEAR OCEAN
5.2783,167400.0,NEAR OCEAN
3.9643,186000.0,NEAR OCEAN
2.4167,192000.0,NEAR OCEAN
4.5828,205400.0,NEAR OCEAN
2.6098,146100.0,NEAR OCEAN
4.0222,206800.0,NEAR OCEAN
4.8125,194400.0,NEAR OCEAN
2.726,67500.0,NEAR OCEAN
2.0368,243800.0,NEAR OCEAN
1.6964,175000.0,NEAR OCEAN
4.43,207700.0,NEAR OCEAN
3.9485,196600.0,NEAR OCEAN
3.6167,280000.0,NEAR OCEAN
4.1279,223900.0,NEAR OCEAN
1.6038,194300.0,NEAR OCEAN
3.0972,169300.0,NEAR OCEAN
3.65,189300.0,NEAR OCEAN
4.0878,186800.0,NEAR OCEAN
2.7556,213200.0,NEAR OCEAN
2.5714,500001.0,NEAR OCEAN
2.4643,182000.0,NEAR OCEAN
3.5625,194100.0,NEAR OCEAN
2.8942,275000.0,NEAR OCEAN
7.3004,125000.0,NEAR OCEAN
4.0208,52500.0,NEAR OCEAN
5.0066,275000.0,NEAR OCEAN
7.8528,337500.0,NEAR OCEAN
4.2857,233200.0,NEAR OCEAN
10.1597,500001.0,NEAR OCEAN
6.4001,321800.0,NEAR OCEAN
5.4346,428600.0,NEAR OCEAN
6.6122,357600.0,NEAR OCEAN
6.8075,325900.0,NEAR OCEAN
