median_income,median_house_value,ocean_proximity
3.0,175000.0,INLAND
4.0819,141300.0,INLAND
3.3699,244000.0,INLAND
2.5326,139100.0,INLAND
3.0403,148000.0,INLAND
3.1972,151500.0,INLAND
1.8914,87800.0,INLAND
2.8125,83500.0,INLAND
2.0221,70900.0,INLAND
2.8812,81900.0,INLAND
3.5417,96600.0,INLAND
2.9559,118800.0,INLAND
2.6458,102500.0,INLAND
2.2656,88200.0,INLAND
2.1216,102000.0,INLAND
2.2019,130500.0,INLAND
3.9583,126500.0,INLAND
2.5893,83000.0,INLAND
2.2101,88800.0,INLAND
2.5156,71900.0,INLAND
2.375,100000.0,INLAND
1.7829,55900.0,INLAND
2.2717,75900.0,INLAND
2.1667,92800.0,INLAND
3.0625,82500.0,INLAND
2.2132,89200.0,INLAND
2.2067,69600.0,INLAND
1.5774,58000.0,INLAND
1.625,75000.0,INLAND
2.9554,89400.0,INLAND
2.625,67500.0,INLAND
3.5962,93600.0,INLAND
2.1524,77100.0,INLAND
5.8453,193800.0,INLAND
1.6944,137500.0,INLAND
3.4844,143800.0,INLAND
3.6477,113400.0,INLAND
1.6875,111500.0,INLAND
3.3462,145200.0,INLAND
2.5469,87800.0,INLAND
2.9688,92900.0,INLAND
2.4306,88900.0,INLAND
3.025,90600.0,INLAND
3.3622,105100.0,INLAND
3.6415,124200.0,INLAND
3.3687,123800.0,INLAND
2.7054,141700.0,INLAND
2.0284,101600.0,INLAND
3.145,169100.0,INLAND
3.0694,125000.0,INLAND
2.1151,96700.0,INLAND
1.6389,155000.0,INLAND
2.1528,162500.0,INLAND
1.1194,95800.0,INLAND
1.685,114200.0,INLAND
2.0436,82300.0,INLAND
2.5804,92400.0,INLAND
1.4514,79900.0,INLAND
1.95,84800.0,INLAND
2.025,125000.0,INLAND
2.6071,112500.0,INLAND
1.6943,85900.0,INLAND
3.024,122500.0,INLAND
2.7596,82200.0,INLAND
2.4667,80700.0,INLAND
7.2519,216600.0,INLAND
8.2405,235200.0,INLAND
7.6632,204800.0,INLAND
6.6635,219600.0,INLAND
8.5326,315200.0,INLAND
4.3176,136200.0,INLAND
2.6895,150000.0,INLAND
3.2917,129300.0,INLAND
3.575,125500.0,INLAND
3.4044,117900.0,INLAND
5.0194,148900.0,INLAND
3.8618,134800.0,INLAND
2.3798,118800.0,INLAND
3.864,123400.0,INLAND
4.337,157800.0,INLAND
12.5381,112500.0,INLAND
3.8682,116500.0,INLAND
3.7344,115300.0,INLAND
3.1384,111500.0,INLAND
2.4408,117300.0,INLAND
2.9583,132100.0,INLAND
3.0542,123900.0,INLAND
2.8173,110800.0,INLAND
2.7452,98100.0,INLAND
3.0208,112700.0,INLAND
3.4491,133800.0,INLAND
3.1667,122900.0,INLAND
4.125,120700.0,INLAND
1.1601,121400.0,INLAND
4.0833,114400.0,INLAND
4.3542,142600.0,INLAND
4.0966,140100.0,INLAND
4.0625,136800.0,INLAND
4.8333,127900.0,INLAND
3.7109,109100.0,INLAND
3.0509,82700.0,INLAND
2.2222,81300.0,INLAND
4.0156,89300.0,INLAND
3.5865,112000.0,INLAND
3.1458,116000.0,INLAND
2.87,117600.0,INLAND
3.25,112500.0,INLAND
3.1795,125600.0,INLAND
2.4435,118500.0,INLAND
3.5403,113500.0,INLAND
4.1528,113900.0,INLAND
4.0526,104500.0,INLAND
4.5122,113300.0,INLAND
2.1865,129300.0,INLAND
2.4922,109400.0,INLAND
4.6327,116000.0,INLAND
2.1023,103700.0,INLAND
3.9118,114100.0,INLAND
3.9128,126900.0,INLAND
4.1776,118700.0,INLAND
4.375,129900.0,INLAND
3.2731,113900.0,INLAND
3.0437,110800.0,INLAND
3.7333,121400.0,INLAND
2.2548,113300.0,INLAND
2.3851,113700.0,INLAND
3.6667,314100.0,INLAND
4.2788,148700.0,INLAND
4.3222,138000.0,INLAND
7.7197,193800.0,INLAND
2.7083,87800.0,INLAND
2.6442,92000.0,INLAND
3.05,97800.0,INLAND
4.2321,162800.0,INLAND
1.6955,86800.0,INLAND
2.0742,76200.0,INLAND
1.9052,83400.0,INLAND
4.2589,152200.0,INLAND
3.0606,119500.0,INLAND
2.76,95200.0,INLAND
3.0909,98300.0,INLAND
1.4719,88600.0,INLAND
3.016,96600.0,INLAND
4.566,116900.0,INLAND
4.5625,171300.0,INLAND
4.4063,128500.0,INLAND
4.84,116400.0,INLAND
3.3966,115000.0,INLAND
4.8371,160600.0,INLAND
4.2099,138700.0,INLAND
4.9886,158100.0,INLAND
4.369,121100.0,INLAND
3.6711,108200.0,INLAND
4.4545,142400.0,INLAND
2.1764,135300.0,INLAND
3.8529,145500.0,INLAND
3.2067,124700.0,INLAND
5.2759,182900.0,INLAND
3.8906,141000.0,INLAND
4.0833,141000.0,INLAND
3.6691,137500.0,INLAND
5.3269,375000.0,INLAND
3.1859,153100.0,INLAND
2.6979,75000.0,INLAND
4.2263,203200.0,INLAND
4.4762,163900.0,INLAND
1.625,164300.0,INLAND
7.0215,257100.0,INLAND
7.5408,271900.0,INLAND
5.9333,229400.0,INLAND
5.4872,203400.0,INLAND
3.5525,137600.0,INLAND
2.3417,191700.0,INLAND
5.6973,164800.0,INLAND
5.1695,220800.0,INLAND
7.2379,251000.0,INLAND
4.1865,154300.0,INLAND
4.8167,163300.0,INLAND
3.4459,198800.0,INLAND
6.1561,233500.0,INLAND
6.155,246400.0,INLAND
5.3735,214600.0,INLAND
7.8118,244200.0,INLAND
4.3723,135600.0,INLAND
3.2857,139100.0,INLAND
2.9821,115600.0,INLAND
4.55,146800.0,INLAND
4.9984,169100.0,INLAND
3.6979,99600.0,INLAND
4.1264,124600.0,INLAND
4.2985,139200.0,INLAND
4.8214,143400.0,INLAND
1.7059,85800.0,INLAND
3.0687,88500.0,INLAND
2.7813,112900.0,INLAND
3.1985,117300.0,INLAND
4.0256,127100.0,INLAND
3.0122,114700.0,INLAND
3.7431,132800.0,INLAND
3.5208,121100.0,INLAND
3.4028,110500.0,INLAND
3.2311,105600.0,INLAND
3.5227,105400.0,INLAND
2.6776,122000.0,INLAND
3.6583,126100.0,INLAND
3.9522,124600.0,INLAND
2.2241,127300.0,INLAND
3.3187,144800.0,INLAND
4.7295,149900.0,INLAND
3.6071,159100.0,INLAND
4.2207,141100.0,INLAND
6.8089,334100.0,INLAND
4.0556,158000.0,INLAND
4.131,123800.0,INLAND
2.5656,102500.0,INLAND
3.1312,91000.0,INLAND
5.0493,239800.0,INLAND
2.4861,96200.0,INLAND
2.3654,107900.0,INLAND
2.2372,108800.0,INLAND
2.2197,138200.0,INLAND
2.0682,113000.0,INLAND
2.316,119400.0,INLAND
2.3036,110600.0,INLAND
1.6875,113500.0,INLAND
2.4387,117000.0,INLAND
2.6111,107000.0,INLAND
2.2969,116100.0,INLAND
2.3333,122800.0,INLAND
5.1929,165000.0,INLAND
5.0464,163900.0,INLAND
3.2917,144300.0,INLAND
3.5313,142100.0,INLAND
4.8686,195300.0,INLAND
5.4788,339300.0,INLAND
5.2861,195100.0,INLAND
4.125,216700.0,INLAND
4.2386,500001.0,INLAND
5.2898,177100.0,INLAND
3.9414,137100.0,INLAND
4.2721,150300.0,INLAND
5.195,161000.0,INLAND
3.4419,138100.0,INLAND
3.55,111000.0,INLAND
4.46,189800.0,INLAND
5.5362,195600.0,INLAND
5.1365,215000.0,INLAND
4.6875,189800.0,INLAND
5.1512,187800.0,INLAND
5.363,211300.0,INLAND
5.1624,267900.0,INLAND
5.0346,240500.0,INLAND
3.1103,110000.0,INLAND
5.1045,161300.0,INLAND
2.9542,127900.0,INLAND
2.3229,118000.0,INLAND
4.2273,295200.0,INLAND
4.4875,249100.0,INLAND
5.4625,223600.0,INLAND
2.7232,123200.0,INLAND
4.8125,173900.0,INLAND
2.5379,152700.0,INLAND
4.1883,184500.0,INLAND
3.7585,144500.0,INLAND
7.4141,236500.0,INLAND
5.5563,214500.0,INLAND
5.2713,216500.0,INLAND
1.9531,162500.0,INLAND
1.625,162500.0,INLAND
3.175,101600.0,INLAND
1.7579,103400.0,INLAND
4.711,133500.0,INLAND
3.4896,140300.0,INLAND
4.6667,160600.0,INLAND
2.725,95300.0,INLAND
2.275,85400.0,INLAND
4.4063,129900.0,INLAND
4.7877,132600.0,INLAND
3.5851,142000.0,INLAND
4.2775,138700.0,INLAND
5.253,163300.0,INLAND
5.2174,155500.0,INLAND
6.3223,223200.0,INLAND
5.6409,197700.0,INLAND
1.3125,135700.0,INLAND
2.1574,86900.0,INLAND
3.0907,127200.0,INLAND
3.1042,164800.0,INLAND
1.6111,113900.0,INLAND
3.2705,113200.0,INLAND
4.2654,137600.0,INLAND
4.1482,124600.0,INLAND
4.0473,127200.0,INLAND
4.1953,136600.0,INLAND
3.0789,114200.0,INLAND
3.2148,117000.0,INLAND
4.0938,130900.0,INLAND
5.0223,152600.0,INLAND
4.7568,143500.0,INLAND
4.0467,121500.0,INLAND
3.5781,244400.0,INLAND
4.189,143000.0,INLAND
2.625,500001.0,INLAND
2.8194,136300.0,INLAND
4.6,187500.0,INLAND
3.6618,161300.0,INLAND
4.0833,100000.0,INLAND
3.9052,122100.0,INLAND
3.4237,113700.0,INLAND
2.375,145800.0,INLAND
3.8036,139600.0,INLAND
4.1875,161200.0,INLAND
4.065,148200.0,INLAND
1.3417,169300.0,INLAND
2.2618,96100.0,INLAND
2.625,155400.0,INLAND
2.5847,145300.0,INLAND
3.2778,148800.0,INLAND
4.0717,126500.0,INLAND
1.972,90500.0,INLAND
2.7983,112500.0,INLAND
2.1182,71300.0,INLAND
3.1319,111500.0,INLAND
2.6322,140700.0,INLAND
2.2969,89300.0,INLAND
1.9767,81500.0,INLAND
2.0,83000.0,INLAND
2.4662,118300.0,INLAND
4.0982,173300.0,INLAND
2.1549,146500.0,INLAND
2.8401,104200.0,INLAND
4.125,392100.0,INLAND
3.244,337200.0,INLAND
4.2917,221900.0,INLAND
3.0043,134700.0,INLAND
3.1591,189700.0,INLAND
5.3623,201300.0,INLAND
4.4792,173900.0,INLAND
2.1071,93800.0,INLAND
2.8125,143800.0,INLAND
1.9961,97800.0,INLAND
2.3712,127900.0,INLAND
2.0714,85800.0,INLAND
1.7847,109500.0,INLAND
2.964,121500.0,INLAND
3.6806,112800.0,INLAND
2.4554,89400.0,INLAND
3.069,87000.0,INLAND
3.2371,94500.0,INLAND
2.7083,91200.0,INLAND
4.6406,118900.0,INLAND
3.7175,120000.0,INLAND
4.0433,132300.0,INLAND
2.5898,76300.0,INLAND
1.942,86200.0,INLAND
1.3039,77500.0,INLAND
1.4366,77000.0,INLAND
1.8446,85700.0,INLAND
2.2161,76900.0,INLAND
2.2115,87600.0,INLAND
2.4145,137600.0,INLAND
1.8015,105100.0,INLAND
1.7079,95900.0,INLAND
1.9707,107900.0,INLAND
2.1722,69400.0,INLAND
2.1103,94400.0,INLAND
1.9476,112500.0,INLAND
2.2925,113100.0,INLAND
2.8393,120700.0,INLAND
2.683,139300.0,INLAND
2.3,108900.0,INLAND
2.1979,95300.0,INLAND
1.8845,77700.0,INLAND
2.0135,83000.0,INLAND
2.535,74800.0,INLAND
1.7303,74000.0,INLAND
2.0577,56700.0,INLAND
2.5612,130800.0,INLAND
1.5982,140000.0,INLAND
2.0154,81700.0,INLAND
2.3169,123400.0,INLAND
2.933,170700.0,INLAND
2.4167,104900.0,INLAND
2.5357,94400.0,INLAND
3.5255,132100.0,INLAND
4.7356,195900.0,INLAND
2.3355,118800.0,INLAND
3.1393,116300.0,INLAND
2.4322,112100.0,INLAND
2.7344,149000.0,INLAND
2.8783,105200.0,INLAND
3.125,187500.0,INLAND
1.4063,81900.0,INLAND
3.7083,147500.0,INLAND
2.3977,58000.0,INLAND
1.4688,90000.0,INLAND
1.6875,63000.0,INLAND
1.3286,81800.0,INLAND
3.0417,146300.0,INLAND
1.625,55000.0,INLAND
2.7788,91100.0,INLAND
3.4545,89800.0,INLAND
1.9472,73200.0,INLAND
3.0432,91200.0,INLAND
1.424,73200.0,INLAND
2.1581,68300.0,INLAND
3.6339,98600.0,INLAND
2.0549,95600.0,INLAND
2.0976,72600.0,INLAND
1.2188,55000.0,INLAND
2.2321,71800.0,INLAND
5.5,193800.0,INLAND
2.218,73400.0,INLAND
1.4556,54600.0,INLAND
2.7536,73100.0,INLAND
2.6643,81000.0,INLAND
3.3333,143400.0,INLAND
3.4167,100000.0,INLAND
3.0625,150500.0,INLAND
3.5882,161100.0,INLAND
2.9141,214300.0,INLAND
3.8281,163500.0,INLAND
2.8071,137500.0,INLAND
3.038,128100.0,INLAND
2.355,122900.0,INLAND
2.9167,115300.0,INLAND
6.2702,345500.0,INLAND
3.0694,173400.0,INLAND
2.5625,103100.0,INLAND
2.183,113500.0,INLAND
1.9107,155700.0,INLAND
2.7219,74400.0,INLAND
3.0208,66300.0,INLAND
1.95,61000.0,INLAND
2.8056,68100.0,INLAND
1.1917,50000.0,INLAND
3.5208,76600.0,INLAND
1.6849,88400.0,INLAND
1.7844,78500.0,INLAND
3.3616,89600.0,INLAND
1.4665,61100.0,INLAND
2.625,68200.0,INLAND
1.6983,66600.0,INLAND
1.7388,66000.0,INLAND
2.3382,89400.0,INLAND
3.2578,85200.0,INLAND
1.8,81000.0,INLAND
4.0417,146400.0,INLAND
4.0729,100000.0,INLAND
1.5227,71000.0,INLAND
3.6875,130400.0,INLAND
1.9167,70400.0,INLAND
3.3897,230200.0,INLAND
2.9647,110900.0,INLAND
5.7613,500001.0,INLAND
2.5885,159000.0,INLAND
3.4886,112500.0,INLAND
2.1042,87500.0,INLAND
2.9569,65900.0,INLAND
2.5212,145200.0,INLAND
1.5595,115600.0,INLAND
2.6083,321900.0,INLAND
3.6667,90000.0,INLAND
2.5399,94800.0,INLAND
3.4394,162200.0,INLAND
2.1176,124100.0,INLAND
3.1493,199400.0,INLAND
3.7396,148900.0,INLAND
2.2216,183900.0,INLAND
3.1364,301600.0,INLAND
2.25,248100.0,INLAND
3.9737,235600.0,INLAND
2.5489,220500.0,INLAND
4.6855,125200.0,INLAND
1.7204,137500.0,INLAND
2.6298,145200.0,INLAND
4.3111,142500.0,INLAND
3.9508,104200.0,INLAND
2.4497,90900.0,INLAND
2.1411,136400.0,INLAND
3.5223,115100.0,INLAND
4.9444,285000.0,INLAND
6.1437,232100.0,INLAND
3.0859,134600.0,INLAND
7.6281,341700.0,INLAND
6.8729,259200.0,INLAND
3.6161,99100.0,INLAND
3.3799,239300.0,INLAND
4.084,194500.0,INLAND
4.036,158500.0,INLAND
3.2846,131900.0,INLAND
1.3801,55000.0,INLAND
2.5477,83000.0,INLAND
4.4107,122500.0,INLAND
3.3162,113600.0,INLAND
4.0079,134500.0,INLAND
3.312,121300.0,INLAND
3.5569,128000.0,INLAND
4.5556,258100.0,INLAND
6.9833,238800.0,INLAND
3.0021,152300.0,INLAND
2.2439,97500.0,INLAND
3.7727,500001.0,INLAND
7.9885,403300.0,INLAND
3.3639,168800.0,INLAND
2.4659,177800.0,INLAND
2.2208,138300.0,INLAND
7.8005,318100.0,INLAND
7.4382,353100.0,INLAND
5.6918,231300.0,INLAND
2.8882,137500.0,INLAND
2.9187,93400.0,INLAND
3.3333,91800.0,INLAND
3.6354,98000.0,INLAND
4.5938,102600.0,INLAND
3.1086,105800.0,INLAND
2.7667,92900.0,INLAND
3.2833,124700.0,INLAND
3.8125,96700.0,INLAND
4.7195,199300.0,INLAND
3.1771,167400.0,INLAND
3.4583,67500.0,INLAND
2.025,50000.0,INLAND
3.775,93400.0,INLAND
2.7598,95000.0,INLAND
3.0682,104100.0,INLAND
3.3107,69400.0,INLAND
3.0673,68200.0,INLAND
2.3169,68900.0,INLAND
2.1217,68500.0,INLAND
2.8648,72100.0,INLAND
1.7083,82200.0,INLAND
1.7172,58800.0,INLAND
2.2989,60600.0,INLAND
1.7805,76900.0,INLAND
2.444,90000.0,INLAND
2.9286,112500.0,INLAND
2.0871,84700.0,INLAND
1.6557,65400.0,INLAND
2.5,96300.0,INLAND
3.8846,100900.0,INLAND
1.5809,100000.0,INLAND
3.0114,366700.0,INLAND
10.2948,382400.0,INLAND
2.1287,58600.0,INLAND
1.654,100000.0,INLAND
1.7344,66400.0,INLAND
2.0347,68900.0,INLAND
2.2679,61400.0,INLAND
2.5714,65900.0,INLAND
1.9306,47500.0,INLAND
1.7297,67500.0,INLAND
2.2141,66700.0,INLAND
2.375,155000.0,INLAND
2.5383,74000.0,INLAND
2.425,76100.0,INLAND
1.625,53500.0,INLAND
1.2656,27500.0,INLAND
3.1827,71700.0,INLAND
3.2097,71300.0,INLAND
1.6154,87500.0,INLAND
2.9653,94900.0,INLAND
1.6395,44400.0,INLAND
1.6509,85700.0,INLAND
3.1917,73400.0,INLAND
1.925,65500.0,INLAND
2.0833,45000.0,INLAND
2.1782,58400.0,INLAND
2.1759,61500.0,INLAND
2.6797,86500.0,INLAND
3.3438,74000.0,INLAND
0.536,275000.0,INLAND
2.6768,82400.0,INLAND
1.625,62000.0,INLAND
3.9167,155700.0,INLAND
4.0972,163700.0,INLAND
3.7731,161400.0,INLAND
3.9271,147100.0,INLAND
3.5893,142000.0,INLAND
3.776,164500.0,INLAND
3.0208,148800.0,INLAND
3.4914,153900.0,INLAND
3.5313,147900.0,INLAND
3.8914,181600.0,INLAND
1.7765,109800.0,INLAND
1.5922,115100.0,INLAND
2.3266,137500.0,INLAND
2.6976,109300.0,INLAND
2.01,94300.0,INLAND
1.6277,140600.0,INLAND
1.4034,90300.0,INLAND
1.6116,70500.0,INLAND
1.0313,85000.0,INLAND
1.4375,168800.0,INLAND
0.7526,162500.0,INLAND
2.5821,125000.0,INLAND
3.358,77500.0,INLAND
0.9196,137500.0,INLAND
1.245,137500.0,INLAND
1.4301,141700.0,INLAND
1.625,187500.0,INLAND
1.7568,93800.0,INLAND
1.2209,87900.0,INLAND
2.1691,150000.0,INLAND
1.9034,123900.0,INLAND
1.8512,114100.0,INLAND
3.0217,200000.0,INLAND
1.2041,168100.0,INLAND
1.5872,157500.0,INLAND
3.2963,236100.0,INLAND
4.63,233800.0,INLAND
2.9191,111800.0,INLAND
3.1583,140000.0,INLAND
3.2386,213200.0,INLAND
3.1484,158900.0,INLAND
2.0549,156700.0,INLAND
3.1827,131700.0,INLAND
3.7167,131900.0,INLAND
2.8542,139400.0,INLAND
2.5417,125900.0,INLAND
3.0938,137800.0,INLAND
5.1169,232500.0,INLAND
4.0417,173800.0,INLAND
2.6417,98900.0,INLAND
2.7333,100100.0,INLAND
1.4889,77600.0,INLAND
3.3348,122800.0,INLAND
2.625,121200.0,INLAND
2.9821,97000.0,INLAND
3.125,85600.0,INLAND
2.2125,104000.0,INLAND
1.7616,84100.0,INLAND
1.2235,68500.0,INLAND
1.1458,65400.0,INLAND
1.8911,85900.0,INLAND
2.0221,95800.0,INLAND
1.7328,88100.0,INLAND
2.0089,113600.0,INLAND
2.7316,134700.0,INLAND
1.78,114300.0,INLAND
1.2813,87500.0,INLAND
1.9013,86900.0,INLAND
1.7155,108800.0,INLAND
1.4712,94600.0,INLAND
2.1719,87500.0,INLAND
2.2031,93800.0,INLAND
1.0114,80000.0,INLAND
1.128,123100.0,INLAND
1.0649,137500.0,INLAND
2.8417,137900.0,INLAND
2.7885,137200.0,INLAND
3.0033,103500.0,INLAND
3.3844,151100.0,INLAND
5.6402,209800.0,INLAND
3.6729,137800.0,INLAND
2.5639,123000.0,INLAND
8.338,405800.0,INLAND
5.0359,224100.0,INLAND
5.2362,236800.0,INLAND
3.7344,179800.0,INLAND
7.1035,228700.0,INLAND
4.3929,162500.0,INLAND
2.0833,94300.0,INLAND
4.1467,175000.0,INLAND
4.8603,191900.0,INLAND
2.8542,125000.0,INLAND
0.9948,65400.0,INLAND
1.0208,55800.0,INLAND
1.2679,56700.0,INLAND
1.186,67000.0,INLAND
2.0242,94600.0,INLAND
2.7787,56000.0,INLAND
1.4702,58300.0,INLAND
1.8333,58200.0,INLAND
2.0074,57000.0,INLAND
3.0521,108000.0,INLAND
2.9769,92700.0,INLAND
3.15,101500.0,INLAND
2.5694,92400.0,INLAND
1.9485,86600.0,INLAND
2.398,87600.0,INLAND
2.925,94300.0,INLAND
2.4618,101300.0,INLAND
3.2404,93600.0,INLAND
2.5389,75700.0,INLAND
3.1944,79000.0,INLAND
2.9737,72100.0,INLAND
2.8298,71200.0,INLAND
3.4083,71800.0,INLAND
3.1208,82700.0,INLAND
3.1667,81900.0,INLAND
2.3272,80600.0,INLAND
1.8689,66800.0,INLAND
1.9423,87800.0,INLAND
2.5574,72600.0,INLAND
2.5898,72100.0,INLAND
1.3927,78300.0,INLAND
2.7697,76600.0,INLAND
4.6923,192000.0,INLAND
3.5231,114300.0,INLAND
4.25,191900.0,INLAND
5.3135,216600.0,INLAND
2.2574,59100.0,INLAND
5.5208,171300.0,INLAND
6.6112,251600.0,INLAND
4.0972,181400.0,INLAND
2.3487,101600.0,INLAND
3.125,130600.0,INLAND
1.6932,78400.0,INLAND
2.3542,103900.0,INLAND
2.9911,96400.0,INLAND
3.1014,96800.0,INLAND
3.3906,124200.0,INLAND
2.1975,73500.0,INLAND
1.9837,62300.0,INLAND
1.4138,52500.0,INLAND
1.4625,54400.0,INLAND
1.3646,65400.0,INLAND
2.9219,152900.0,INLAND
3.319,84500.0,INLAND
3.0313,87900.0,INLAND
3.7414,98500.0,INLAND
3.1768,79500.0,INLAND
3.9792,164800.0,INLAND
4.2885,160300.0,INLAND
3.5737,171200.0,INLAND
3.0963,156900.0,INLAND
4.1,158300.0,INLAND
5.0371,180200.0,INLAND
6.5253,216800.0,INLAND
5.7621,204600.0,INLAND
4.2075,183600.0,INLAND
4.2216,217900.0,INLAND
6.4667,216800.0,INLAND
3.1607,178900.0,INLAND
4.8497,184400.0,INLAND
4.8811,212200.0,INLAND
3.6196,152800.0,INLAND
5.1442,174500.0,INLAND
3.1583,95800.0,INLAND
2.5926,72300.0,INLAND
1.3679,70300.0,INLAND
2.6613,77700.0,INLAND
2.7368,78200.0,INLAND
3.3689,83400.0,INLAND
1.5908,78600.0,INLAND
2.735,74600.0,INLAND
2.3233,78800.0,INLAND
2.6382,76200.0,INLAND
2.3496,68000.0,INLAND
3.2702,67300.0,INLAND
1.7891,60500.0,INLAND
1.7714,69900.0,INLAND
2.1679,75400.0,INLAND
2.4741,87000.0,INLAND
1.7692,63900.0,INLAND
1.8007,65400.0,INLAND
1.5292,55700.0,INLAND
1.2575,66800.0,INLAND
1.5735,110000.0,INLAND
2.7101,99500.0,INLAND
1.7188,137500.0,INLAND
3.625,80000.0,INLAND
1.8205,60400.0,INLAND
1.6521,69700.0,INLAND
2.2245,75900.0,INLAND
2.6288,71200.0,INLAND
2.5592,70300.0,INLAND
2.1736,72100.0,INLAND
1.68,84100.0,INLAND
2.71,65600.0,INLAND
2.214,82400.0,INLAND
4.088,96800.0,INLAND
1.4007,97500.0,INLAND
2.8139,90400.0,INLAND
3.025,87900.0,INLAND
2.575,107900.0,INLAND
3.5323,109800.0,INLAND
3.3878,109300.0,INLAND
2.9571,103100.0,INLAND
3.0625,90500.0,INLAND
2.7262,109800.0,INLAND
3.5402,98700.0,INLAND
3.5227,93100.0,INLAND
3.363,103000.0,INLAND
1.9657,116000.0,INLAND
3.5968,106300.0,INLAND
2.9647,108900.0,INLAND
2.0062,92000.0,INLAND
1.3571,55000.0,INLAND
4.3644,137400.0,INLAND
4.3288,133700.0,INLAND
4.6944,130900.0,INLAND
3.5278,126200.0,INLAND
1.9044,154300.0,INLAND
5.0,142500.0,INLAND
1.9167,156300.0,INLAND
2.925,142400.0,INLAND
0.9274,67500.0,INLAND
0.9204,82100.0,INLAND
1.725,67500.0,INLAND
2.8231,137500.0,INLAND
5.1385,179500.0,INLAND
5.2449,387000.0,INLAND
8.4016,338700.0,INLAND
5.8416,297600.0,INLAND
3.2443,190700.0,INLAND
7.143,327800.0,INLAND
1.7451,89600.0,INLAND
2.2452,102800.0,INLAND
3.8672,111400.0,INLAND
2.1694,95700.0,INLAND
2.6442,55000.0,INLAND
3.4784,105500.0,INLAND
2.0471,104200.0,INLAND
2.6485,114500.0,INLAND
2.5245,99100.0,INLAND
3.089,141400.0,INLAND
2.9559,136600.0,INLAND
2.5238,118800.0,INLAND
4.1488,136400.0,INLAND
3.0156,103000.0,INLAND
2.2264,108100.0,INLAND
2.8,113600.0,INLAND
2.5363,124600.0,INLAND
2.0432,156800.0,INLAND
3.2596,98700.0,INLAND
2.8462,93400.0,INLAND
6.3406,448300.0,INLAND
3.788,136800.0,INLAND
5.8336,283300.0,INLAND
6.8469,446400.0,INLAND
3.6053,148600.0,INLAND
3.5179,207800.0,INLAND
7.3343,280400.0,INLAND
5.0497,191700.0,INLAND
4.5313,189400.0,INLAND
4.775,194100.0,INLAND
2.7788,115700.0,INLAND
5.0997,170100.0,INLAND
4.4643,133000.0,INLAND
3.875,133600.0,INLAND
5.0492,144100.0,INLAND
5.3243,265700.0,INLAND
5.0508,225700.0,INLAND
8.4699,344000.0,INLAND
8.6572,320200.0,INLAND
7.8031,267200.0,INLAND
5.9174,225900.0,INLAND
8.05,380000.0,INLAND
5.5632,175200.0,INLAND
4.875,146400.0,INLAND
3.4299,164000.0,INLAND
2.5511,134100.0,INLAND
3.8882,159500.0,INLAND
3.058,133000.0,INLAND
4.7283,164500.0,INLAND
4.6111,139300.0,INLAND
2.1472,143400.0,INLAND
2.6623,120700.0,INLAND
4.8194,141100.0,INLAND
4.6127,151800.0,INLAND
1.6678,166100.0,INLAND
2.2,116500.0,INLAND
3.5625,115300.0,INLAND
3.0139,115600.0,INLAND
3.7569,127100.0,INLAND
3.0833,114100.0,INLAND
3.0086,126900.0,INLAND
2.7813,118900.0,INLAND
3.8068,150400.0,INLAND
2.4632,156900.0,INLAND
2.2844,170500.0,INLAND
1.8176,160900.0,INLAND
2.517,130400.0,INLAND
1.8571,98700.0,INLAND
2.2292,113200.0,INLAND
1.9908,118800.0,INLAND
2.5162,97500.0,INLAND
2.0786,88600.0,INLAND
2.1776,84400.0,INLAND
1.3696,65200.0,INLAND
2.0224,64900.0,INLAND
2.6055,78000.0,INLAND
1.6641,67000.0,INLAND
1.9412,73100.0,INLAND
2.0639,73000.0,INLAND
1.8792,63300.0,INLAND
2.3214,66800.0,INLAND
1.9167,64400.0,INLAND
1.8611,60500.0,INLAND
1.6033,58500.0,INLAND
2.098,49800.0,INLAND
3.1696,77400.0,INLAND
2.0417,65900.0,INLAND
1.125,70500.0,INLAND
1.0398,62100.0,INLAND
3.8295,122200.0,INLAND
1.3302,62200.0,INLAND
1.3462,55900.0,INLAND
1.6343,71000.0,INLAND
1.9107,64700.0,INLAND
1.4387,61000.0,INLAND
2.6369,110000.0,INLAND
3.2039,103400.0,INLAND
3.8125,92600.0,INLAND
1.867,60600.0,INLAND
1.6607,67000.0,INLAND
1.56,67600.0,INLAND
1.4397,51700.0,INLAND
2.5643,59800.0,INLAND
1.4861,63100.0,INLAND
1.0424,81400.0,INLAND
2.4205,60900.0,INLAND
1.9871,60900.0,INLAND
1.0467,70100.0,INLAND
4.6625,158900.0,INLAND
1.0685,70000.0,INLAND
1.2917,66300.0,INLAND
1.9688,135600.0,INLAND
0.9379,67500.0,INLAND
2.1889,69300.0,INLAND
1.6563,65800.0,INLAND
1.6331,67500.0,INLAND
3.9615,331300.0,INLAND
3.6788,178800.0,INLAND
3.7449,129300.0,INLAND
3.7188,134500.0,INLAND
2.6745,225000.0,INLAND
3.1944,117000.0,INLAND
3.9143,129700.0,INLAND
3.4291,105300.0,INLAND
3.8272,96600.0,INLAND
2.3438,89400.0,INLAND
2.1029,108600.0,INLAND
8.0379,383300.0,INLAND
3.0903,91900.0,INLAND
4.7396,135500.0,INLAND
4.0227,99800.0,INLAND
3.5129,101200.0,INLAND
